alpha_key,date_first_relation,date_of_birth,flag_last90_active_mob_rob,gender,state,amount_deposit_spot_balance,total_deposits_ixi,Business Line Of Credit,Cdira,Checking,Commercial Loan,Credit Card,Escrow,Standalone Savings,Home Equity,Investments,Loan,Loan - Personal,Loc - Personal,Money Market,Mortgage,Odloc,Other,Savings,age,tenure_years,sow,n_products
user_00158,2023-09-24,1978-12-22,1,Male,IL,11931.05,22260.49,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47.2,2.49,0.536,2
user_00159,2012-04-19,1965-01-11,1,Female,TX,62718.01,846361.38,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,61.2,13.92,0.0741,5
user_00160,2020-03-17,1954-06-03,0,Male,KY,104322.77,202376.44,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,71.8,6.02,0.5155,3
user_00161,2025-05-10,1971-01-04,0,Female,CA,57825.59,537783.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55.2,0.87,0.1075,1
user_00162,2021-07-27,1983-10-08,1,Male,MA,350069.3,2193090.84,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,42.5,4.65,0.1596,4
user_00163,2013-08-08,1983-11-28,1,Female,PA,19840.17,507134.74,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,42.3,12.62,0.0391,7
user_00164,2020-08-01,1983-04-30,1,Male,MT,55807.4,385205.85,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,42.9,5.64,0.1449,3
user_00165,2024-08-14,1963-07-11,0,Female,RI,5899.41,8313.09,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62.7,1.6,0.7097,2
user_00166,2015-04-05,1988-03-01,1,Female,AZ,57969.51,603901.07,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,38.1,10.97,0.096,6
user_00167,2022-11-28,1995-11-17,1,Female,FL,262410.57,4573233.64,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,30.3,3.32,0.0574,4
user_00168,2020-08-12,1987-07-06,1,Female,NM,12895.16,14000.35,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,38.7,5.61,0.9211,5
user_00169,2025-09-04,2003-02-03,1,Male,ME,123620.99,923825.75,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,23.1,0.55,0.1338,5
user_00170,2016-12-31,1998-12-02,1,Female,OH,253638.54,2262356.08,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,27.3,9.22,0.1121,7
user_00171,2019-04-11,1999-09-22,1,Male,WA,19668.28,74347.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26.5,6.95,0.2645,3
user_00172,2013-02-26,1965-08-25,0,Female,NC,78806.08,78806.08,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60.6,13.07,1.0,3
user_00173,2020-11-18,1968-02-09,1,Male,MA,299531.8,1059396.06,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,58.1,5.34,0.2827,3
user_00174,2022-10-07,1969-05-21,1,,NJ,59336.98,167064.06,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,56.8,3.46,0.3552,4
user_00175,2023-04-29,1981-02-17,1,Female,VA,115667.59,1762592.78,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,45.1,2.9,0.0656,3
user_00176,2022-10-30,1968-05-16,1,Male,OH,5354.42,22355.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,57.9,3.39,0.2395,4
user_00177,2019-03-11,1996-02-29,1,,TN,92132.37,296894.66,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,30.1,7.03,0.3103,6
user_00178,2024-06-20,1959-03-12,1,Male,IL,83709.11,234660.03,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,67.0,1.75,0.3567,7
user_00179,2019-11-24,1979-03-05,1,Female,PA,9163.31,53293.06,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,47.0,6.33,0.1719,3
user_00180,2013-05-02,1957-04-28,1,Female,CO,14146.51,66351.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68.9,12.89,0.2132,2
user_00181,2014-08-06,1996-08-11,1,Female,PA,92894.52,221297.67,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,29.6,11.63,0.4198,3
user_00182,2016-06-27,1979-05-12,1,Male,TX,31293.43,173230.78,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,46.9,9.74,0.1806,4
user_00183,2012-10-11,1969-05-30,1,Male,UT,170884.61,490381.97,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,56.8,13.45,0.3485,4
user_00184,2014-06-01,1979-06-12,1,Male,CA,65335.45,65335.45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.8,11.81,1.0,2
user_00185,2016-04-07,1981-12-01,0,Male,TX,48154.24,368274.1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,44.3,9.96,0.1308,4
user_00186,2013-03-19,1995-12-01,1,,CA,36676.04,259997.22,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,30.3,13.01,0.1411,4
user_00187,2023-12-05,1985-03-05,1,Male,MS,63935.9,336188.61,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,41.0,2.3,0.1902,3
user_00188,2013-11-11,1992-04-15,0,Male,OH,117940.63,371001.89,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.9,12.36,0.3179,2
user_00189,2021-06-13,1989-02-24,1,Male,MO,85394.64,361273.46,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,37.1,4.77,0.2364,5
user_00190,2015-02-06,1970-01-15,1,Female,IN,27086.95,233802.84,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,56.2,11.12,0.1159,5
user_00191,2012-06-26,1972-09-17,1,Male,OH,199135.79,538365.46,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,53.5,13.74,0.3699,4
user_00192,2018-07-16,1973-11-12,1,Male,ND,99076.83,883253.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.4,7.69,0.1122,2
user_00193,2024-06-11,1986-02-19,1,Male,NY,71446.09,98402.39,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40.1,1.78,0.7261,4
user_00194,2020-05-12,1956-03-29,0,Male,NH,50234.35,257553.94,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,70.0,5.86,0.195,5
user_00195,2019-10-31,1999-11-05,0,Female,OK,82000.22,375150.74,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,26.4,6.39,0.2186,5
user_00196,2012-02-23,1987-02-05,1,Male,MD,4996.05,49938.67,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,39.1,14.08,0.1,3
user_00197,2012-01-23,1998-04-29,1,Female,CA,60113.45,129164.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.9,14.16,0.4654,2
user_00198,2017-06-27,1987-04-12,1,Female,NJ,322106.43,755238.72,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,38.9,8.74,0.4265,3
user_00199,2011-12-11,1956-02-17,1,Female,PA,58594.83,86060.54,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,70.1,14.28,0.6809,4
user_00200,2019-05-28,1985-11-29,1,Female,IL,49741.28,141662.53,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,40.3,6.82,0.3511,5
user_00201,2019-10-08,1958-10-18,1,Female,CO,22012.3,121017.57,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,67.4,6.46,0.1819,6
user_00202,2013-08-07,1979-06-22,1,Male,VA,81282.86,86458.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,46.8,12.62,0.9401,3
user_00203,2016-01-20,1969-03-29,1,Male,TX,35608.1,111971.37,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,57.0,10.17,0.318,5
user_00204,2018-02-26,1981-05-10,1,Female,NY,216550.16,1582014.81,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,44.9,8.07,0.1369,3
user_00205,2019-02-09,1990-12-07,1,Female,SD,15963.72,65891.89,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,35.3,7.12,0.2423,6
user_00206,2015-07-01,1966-01-05,1,Female,WV,26151.24,124469.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,60.2,10.73,0.2101,3
user_00207,2014-10-21,1955-10-07,0,Male,NM,21880.78,29392.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,11.42,0.7444,1
user_00208,2018-08-13,1991-01-19,1,Male,GA,406733.18,1682642.79,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,35.2,7.61,0.2417,5
user_00209,2025-04-10,1965-04-15,1,Male,NC,35835.67,164332.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.9,0.95,0.2181,2
user_00210,2024-04-03,1991-03-03,1,Male,VA,23312.03,91650.78,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,35.1,1.97,0.2544,5
user_00211,2023-08-23,1968-05-19,1,Male,OH,3661.78,18544.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.8,2.58,0.1975,0
user_00212,2019-01-11,1964-10-10,0,Male,AZ,15074.67,52758.02,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,61.4,7.2,0.2857,3
user_00213,2016-10-27,1981-10-04,0,Female,VA,84785.49,263827.23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,44.5,9.4,0.3214,4
user_00214,2014-01-27,1967-05-19,1,Female,PA,84378.56,164596.45,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,58.8,12.15,0.5126,4
user_00215,2022-05-11,1990-08-13,1,Female,MD,20598.51,201298.3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,35.6,3.87,0.1023,5
user_00216,2014-04-28,2000-04-06,1,Female,WI,22018.33,36986.34,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,26.0,11.9,0.5953,4
user_00217,2016-01-27,1999-05-29,1,Male,OR,419266.93,2132105.72,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,26.8,10.15,0.1966,4
user_00218,2024-12-25,1981-11-16,1,,TX,1144036.65,21870103.9,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,44.3,1.24,0.0523,5
user_00219,2020-08-21,1959-02-04,1,Female,WA,178821.77,1934371.26,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,67.1,5.59,0.0924,5
user_00220,2021-05-05,1997-11-06,1,Female,AR,292305.17,1969017.85,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,28.4,4.88,0.1485,4
user_00221,2012-11-14,1981-06-09,1,Female,SC,377048.12,2063515.87,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,44.8,13.35,0.1827,4
user_00222,2012-05-15,1969-01-09,1,Female,ME,641717.61,2596530.35,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,57.2,13.85,0.2471,6
user_00223,2013-11-06,1994-02-09,1,Female,TX,31322.89,68256.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32.1,12.38,0.4589,2
user_00224,2018-01-27,1968-02-23,1,Female,TX,15685.57,57378.85,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,58.1,8.15,0.2734,5
user_00225,2018-08-01,1988-12-05,1,Female,TX,406201.86,2883472.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.3,7.64,0.1409,1
user_00226,2021-03-19,1963-10-17,1,Female,SC,14147.1,86598.42,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,62.4,5.01,0.1634,5
user_00227,2014-07-10,1975-04-07,1,Male,SD,13096.53,110313.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51.0,11.7,0.1187,2
user_00228,2024-06-24,1976-11-17,1,Male,IL,13462.4,160074.34,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,49.3,1.74,0.0841,3
user_00229,2021-10-19,1995-05-22,1,Male,MD,38435.71,151747.98,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,30.8,4.42,0.2533,6
user_00230,2023-10-09,1981-01-24,0,Female,CA,4159.57,21734.32,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,45.2,2.45,0.1914,5
user_00231,2018-07-25,1961-05-24,0,Female,TX,8060.14,8060.14,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,64.8,7.66,1.0,4
user_00232,2021-05-20,2003-04-02,1,Male,NC,21324.48,581036.84,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23.0,4.84,0.0367,3
user_00233,2022-11-13,1966-04-20,1,Male,NY,10714.01,34483.23,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,59.9,3.36,0.3107,3
user_00234,2020-04-09,1979-08-03,1,,GA,161024.52,1215499.87,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,46.6,5.95,0.1325,4
user_00235,2013-03-31,1968-04-02,1,Male,NY,45360.44,145914.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,58.0,12.98,0.3109,2
user_00236,2017-08-21,1971-01-23,1,Female,MI,89935.14,283976.79,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,55.2,8.59,0.3167,3
user_00237,2013-10-17,1982-08-15,1,Male,WY,78861.94,292392.53,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,43.6,12.43,0.2697,4
user_00238,2012-06-23,1988-10-16,1,Male,TX,35111.71,58115.93,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,37.4,13.75,0.6042,7
user_00239,2012-08-24,1972-11-10,1,Male,NV,147292.49,147292.49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,53.4,13.58,1.0,3
user_00240,2020-08-22,1997-03-20,1,Male,TN,77419.6,877425.46,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,29.0,5.58,0.0882,6
user_00241,2013-01-02,1975-01-08,1,Male,DE,30709.81,212968.49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,51.2,13.22,0.1442,3
user_00242,2012-07-17,1999-06-29,1,Male,CA,5965.37,12849.27,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,26.7,13.68,0.4643,5
user_00243,2011-10-25,1971-09-25,1,Male,NY,84053.42,540762.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.5,14.41,0.1554,2
user_00244,2020-08-22,1972-10-15,1,Male,PA,9905.58,85819.45,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,53.4,5.58,0.1154,7
user_00245,2022-06-03,2000-01-02,1,Female,CA,71022.89,182835.35,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,26.2,3.8,0.3885,3
user_00246,2017-04-04,1966-05-08,1,Male,FL,49468.14,308217.94,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59.9,8.97,0.1605,3
user_00247,2012-03-20,1983-06-09,1,Male,NJ,8795.32,88204.86,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,42.8,14.01,0.0997,5
user_00248,2012-09-01,1964-11-18,1,Male,CA,61358.82,87012.96,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,61.3,13.56,0.7052,7
user_00249,2017-06-12,2002-02-23,1,Female,MA,56613.41,388764.89,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,24.1,8.78,0.1456,4
user_00250,2023-07-27,1995-04-03,1,Female,MS,56860.42,341077.33,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,31.0,2.66,0.1667,6
user_00251,2019-08-09,1979-07-12,1,Female,VA,53680.98,1082923.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,46.7,6.62,0.0496,3
user_00252,2015-05-17,1994-10-25,1,Female,IL,20569.24,143944.08,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,31.4,10.85,0.1429,4
user_00253,2017-08-09,1987-09-25,0,Male,DE,91523.29,295269.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.5,8.62,0.31,2
user_00254,2020-09-20,1971-03-13,0,Female,AL,19716.89,69778.39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,55.0,5.5,0.2826,3
user_00255,2020-10-05,1996-12-31,0,Male,CA,12393.27,280302.21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29.2,5.46,0.0442,3
user_00256,2024-11-12,1970-05-05,1,Female,PA,101111.41,341156.91,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,55.9,1.36,0.2964,3
user_00257,2021-07-19,1999-01-21,1,Male,MI,138432.0,991576.52,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,27.2,4.68,0.1396,6
user_00258,2016-01-09,1995-06-20,1,Male,FL,93139.67,344948.72,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,30.8,10.2,0.27,6
user_00259,2022-03-26,1974-11-04,1,Female,VA,35093.95,373544.92,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,51.4,3.99,0.0939,6
user_00260,2011-04-29,1964-07-20,1,Female,SD,4389.89,48610.51,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,61.7,14.9,0.0903,5
user_00261,2024-07-15,1995-09-12,1,Female,CA,266317.9,1172104.91,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,30.5,1.69,0.2272,4
user_00262,2017-03-11,1989-03-24,1,Male,HI,4308.31,13945.22,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,37.0,9.03,0.3089,3
user_00263,2018-07-13,1957-12-20,0,Male,TX,90916.01,288717.79,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,68.3,7.69,0.3149,8
user_00264,2013-08-24,1954-09-28,1,Male,OH,566199.63,637235.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,12.58,0.8885,1
user_00265,2012-11-08,1975-03-05,1,,WA,53840.3,261509.18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,51.0,13.37,0.2059,3
user_00266,2017-11-06,1981-11-15,1,Male,CA,63824.82,305044.95,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,44.4,8.38,0.2092,4
user_00267,2016-08-04,1986-11-19,0,Male,SC,70940.93,165495.18,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,39.3,9.63,0.4287,4
user_00268,2015-08-05,1973-08-08,0,,CA,57080.54,58945.57,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,52.6,10.63,0.9684,3
user_00269,2018-03-05,1974-09-06,1,Male,IN,755514.27,3993514.97,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,51.5,8.05,0.1892,3
user_00270,2023-01-19,1989-06-27,0,Female,PA,16360.41,95675.58,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.7,3.17,0.171,2
user_00271,2019-07-08,2003-02-01,0,Female,OK,14072.05,86479.44,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,23.1,6.71,0.1627,5
user_00272,2022-03-25,1996-08-26,0,Female,AL,30376.25,61664.63,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,29.6,3.99,0.4926,5
user_00273,2018-12-30,1956-04-18,0,Male,FL,363456.78,2237420.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.9,7.23,0.1624,2
user_00274,2016-10-22,1983-04-27,1,Male,SC,22520.15,87491.75,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,42.9,9.42,0.2574,4
user_00275,2022-09-12,1980-02-10,0,Male,CA,75416.07,674931.17,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,46.1,3.53,0.1117,3
user_00276,2022-02-11,1980-11-14,1,Female,IL,162694.26,334292.37,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.4,4.11,0.4867,3
user_00277,2013-10-18,1965-02-01,0,Male,FL,114599.43,1288978.6,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,61.1,12.43,0.0889,4
user_00278,2020-04-02,2000-12-23,1,Male,CA,152681.05,2290075.82,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,25.2,5.97,0.0667,5
user_00279,2022-11-08,2000-02-03,1,Female,TX,246718.04,1213312.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,26.1,3.37,0.2033,5
user_00280,2015-05-22,1990-06-08,0,Female,CA,65140.11,403218.96,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35.8,10.84,0.1616,3
user_00281,2015-05-04,1979-11-23,1,Female,NJ,26002.79,218179.45,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,46.3,10.89,0.1192,2
user_00282,2013-10-01,1970-09-02,0,Male,OH,53695.28,105928.41,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,55.6,12.47,0.5069,4
user_00283,2014-09-16,1979-09-10,1,Female,CA,29958.06,90993.36,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,46.5,11.52,0.3292,3
user_00284,2011-05-06,1982-03-02,1,Male,NY,927529.75,4816989.78,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,44.1,14.88,0.1926,5
user_00285,2017-05-24,1957-05-02,1,Male,IN,23747.43,538609.12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68.9,8.83,0.0441,2
user_00286,2021-07-28,1996-03-05,1,Female,TX,80353.18,138316.79,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,30.0,4.65,0.5809,5
user_00287,2013-03-20,1975-08-22,1,Female,TN,7430.73,123445.95,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,50.6,13.01,0.0602,4
user_00288,2021-11-22,1977-02-10,1,Female,SD,52775.37,202646.58,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,49.1,4.33,0.2604,4
user_00289,2021-07-06,1980-07-20,1,Male,MD,31885.07,139015.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.7,4.71,0.2294,2
user_00290,2013-09-18,1963-11-05,1,Male,TX,101239.09,1202214.36,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,62.4,12.51,0.0842,3
user_00291,2012-12-11,1990-11-17,1,Female,NY,104456.02,2358841.1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,35.3,13.28,0.0443,6
user_00292,2020-10-23,1956-07-15,0,Female,LA,246425.73,1548957.32,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,69.7,5.41,0.1591,4
user_00293,2015-02-25,1987-08-25,1,Male,CA,224022.32,2549221.46,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,38.6,11.07,0.0879,5
user_00294,2012-05-09,1976-12-22,0,Male,CA,41558.27,89197.27,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,49.2,13.87,0.4659,4
user_00295,2014-02-23,1978-03-11,1,Female,GA,14489.14,42513.62,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,48.0,12.08,0.3408,7
user_00296,2025-08-29,1961-09-26,0,Female,IL,16678.74,25334.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,64.5,0.56,0.6583,3
user_00297,2016-02-04,1982-04-13,1,Male,VA,64712.09,191996.59,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,43.9,10.13,0.337,5
user_00298,2023-04-08,1989-12-31,1,Female,WY,54380.51,383060.78,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,36.2,2.96,0.142,4
user_00299,2013-06-16,2003-02-23,1,Female,CO,61324.19,325672.01,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,23.1,12.77,0.1883,6
user_00300,2024-10-04,1986-01-16,1,Male,WA,23677.62,422509.65,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,40.2,1.46,0.056,4
user_00301,2011-04-30,1962-11-29,1,Female,OK,252483.88,5855380.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63.3,14.9,0.0431,3
user_00302,2023-02-28,2003-09-24,1,Female,MO,7686.32,30884.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22.5,3.06,0.2489,3
user_00303,2019-08-21,1959-06-02,1,Female,WA,22155.91,57648.07,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,66.8,6.59,0.3843,3
user_00304,2022-05-03,1977-01-31,1,Female,OK,12355.9,140072.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49.1,3.89,0.0882,1
user_00305,2013-12-04,1997-03-19,1,Female,NY,35019.14,431502.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,12.3,0.0812,0
user_00306,2020-01-10,1989-02-12,0,Female,FL,200846.75,1281184.97,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37.1,6.2,0.1568,3
user_00307,2014-12-07,1976-07-10,1,Male,GA,31860.21,251088.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,49.7,11.29,0.1269,3
user_00308,2024-10-03,1988-06-10,1,Female,VA,50827.39,353455.45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.8,1.47,0.1438,2
user_00309,2019-03-01,1998-10-19,1,Male,FL,99858.47,202907.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.4,7.06,0.4921,2
user_00310,2012-07-08,1970-12-05,1,Male,AZ,30092.71,50877.74,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55.3,13.71,0.5915,2
user_00311,2012-04-15,1970-08-12,1,Male,GA,71222.99,306462.12,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,55.6,13.94,0.2324,5
user_00312,2022-09-15,1998-04-13,1,Female,MS,60798.76,232023.12,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,27.9,3.52,0.262,6
user_00313,2020-01-05,1990-03-01,1,Female,LA,11584.77,64796.16,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,36.1,6.21,0.1788,4
user_00314,2019-10-19,1992-01-13,1,Female,VA,25777.04,104011.78,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,34.2,6.43,0.2478,4
user_00315,2017-07-13,1971-04-03,1,Female,MA,68866.18,79008.34,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,55.0,8.69,0.8716,4
user_00316,2017-12-09,1967-09-17,1,Male,TX,209619.28,209619.28,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58.5,8.28,1.0,3
user_00317,2024-03-12,1967-11-16,0,Female,NY,209385.04,1692766.03,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,58.3,2.03,0.1237,3
