alpha_key,control_flag,BT_Transaction_Amount,BT_flag,nsegments,BT_Transaction_Date
user_00341,0,25000.0,1,"['1000001', '1000016', '1000009', '1000035', '1000030']",2025-07-04
user_00342,0,0.0,0,"['1000023', '1000038', '1000021', '1000001']",2025-10-17
user_00343,0,0.0,0,"['1000001', '1000028', '1000007', '1000035']",2025-09-30
user_00344,0,0.0,0,"['1000002', '1000003', '1000026']",2025-10-18
user_00345,0,1599.8,1,"['1000030', '1000032', '1000001', '1000007', '1000018']",2025-02-27
user_00346,0,0.0,0,"['1000035', '1000004']",2025-07-15
user_00347,1,0.0,0,"['1000016', '1000002', '1000024']",2025-06-09
user_00348,0,0.0,0,"['1000002', '1000039']",2025-11-13
user_00349,1,0.0,0,"['1000001', '1000021', '1000026']",2025-08-27
user_00350,0,0.0,0,"['1000005', '1000015', '1000017', '1000024']",2025-09-29
user_00351,1,0.0,0,"['1000014', '1000003']",2025-11-18
user_00352,0,0.0,0,"['1000035', '1000003']",2025-09-10
user_00353,0,0.0,0,"['1000013', '1000035', '1000034', '1000003', '1000004']",2025-08-27
user_00354,0,0.0,0,"['1000016', '1000006']",2025-07-13
user_00355,0,0.0,0,"['1000023', '1000011', '1000005', '1000008']",2025-01-30
user_00356,0,0.0,0,"['1000021', '1000027', '1000007']",2025-09-21
user_00357,0,0.0,0,"['1000002', '1000007', '1000017', '1000025', '1000032']",2025-04-28
user_00358,0,0.0,0,"['1000037', '1000011', '1000032', '1000005']",2025-02-15
user_00359,0,0.0,0,"['1000013', '1000012']",2025-05-09
user_00360,0,0.0,0,"['1000026', '1000005', '1000033', '1000037', '1000009']",2025-05-07
user_00361,1,0.0,0,"['1000039', '1000027', '1000019']",2025-05-22
user_00362,1,0.0,0,"['1000008', '1000030', '1000025']",2025-04-13
user_00363,1,0.0,0,"['1000015', '1000039', '1000004', '1000018']",2025-12-10
user_00364,0,0.0,0,"['1000006', '1000009', '1000007', '1000001']",2025-11-19
user_00365,0,0.0,0,"['1000000', '1000023', '1000006']",2025-01-14
user_00366,0,0.0,0,"['1000000', '1000001', '1000003']",2025-07-01
user_00367,0,0.0,0,"['1000000', '1000036', '1000014']",2025-04-21
user_00368,1,0.0,0,"['1000007', '1000011', '1000002', '1000022']",2025-11-06
user_00369,0,0.0,0,"['1000038', '1000002', '1000003', '1000017', '1000021', '1000019']",2025-06-29
user_00370,0,4375.72,1,"['1000004', '1000029', '1000002']",2025-08-20
user_00371,1,0.0,0,"['1000006', '1000024', '1000016', '1000021', '1000018', '1000033']",2025-02-01
user_00372,0,7401.11,1,"['1000014', '1000008', '1000025']",2025-09-18
user_00373,1,0.0,0,"['1000005', '1000025', '1000009', '1000024', '1000018']",2025-06-26
user_00374,1,0.0,0,"['1000001', '1000008', '1000028', '1000039', '1000009', '1000006']",2025-11-16
user_00375,1,0.0,0,"['1000009', '1000001', '1000031', '1000012']",2025-02-09
user_00376,0,0.0,0,"['1000008', '1000007']",2025-04-21
user_00377,0,0.0,0,"['1000000', '1000011', '1000009']",2025-11-02
user_00378,0,25000.0,1,"['1000006', '1000019']",2025-03-27
user_00379,0,0.0,0,"['1000008', '1000014', '1000033', '1000007']",2025-04-09
user_00380,0,5248.72,1,"['1000007', '1000031', '1000008', '1000028', '1000015', '1000036']",2025-04-21
user_00381,0,0.0,0,"['1000009', '1000000', '1000004']",2025-07-10
user_00382,0,0.0,0,"['1000012', '1000003', '1000009']",2025-01-20
user_00383,0,6937.96,1,"['1000005', '1000000', '1000009']",2025-08-14
user_00384,0,0.0,0,"['1000018', '1000006', '1000026', '1000002']",2025-10-23
user_00385,0,0.0,0,"['1000001', '1000036', '1000035', '1000008']",2025-04-22
user_00386,0,8877.62,1,"['1000008', '1000031', '1000011']",2025-03-04
user_00387,0,10993.23,1,"['1000002', '1000026', '1000016', '1000006', '1000003']",2025-05-09
user_00388,1,0.0,0,"['1000002', '1000024']",2025-08-24
user_00389,0,0.0,0,"['1000033', '1000011', '1000026', '1000005']",2025-07-06
user_00390,0,0.0,0,"['1000015', '1000008', '1000001']",2025-08-09
user_00391,1,0.0,0,"['1000009', '1000030']",2025-10-21
user_00392,0,0.0,0,"['1000001', '1000009', '1000032', '1000027']",2025-12-12
user_00393,0,0.0,0,"['1000009', '1000003', '1000030', '1000005']",2025-06-15
user_00394,1,0.0,0,"['1000002', '1000009', '1000017']",2025-10-05
user_00395,0,0.0,0,"['1000029', '1000009', '1000038', '1000015', '1000016']",2025-06-29
user_00396,0,0.0,0,"['1000003', '1000014', '1000023', '1000004']",2025-02-20
user_00397,1,0.0,0,"['1000009', '1000007', '1000008']",2025-08-06
user_00398,0,0.0,0,"['1000004', '1000002', '1000006', '1000032', '1000028', '1000001']",2025-12-14
user_00399,0,3625.97,1,"['1000009', '1000005', '1000029', '1000031', '1000002', '1000038']",2025-06-05
user_00400,1,0.0,0,"['1000026', '1000023']",2025-07-17
user_00401,0,3294.09,1,"['1000036', '1000009', '1000002', '1000028', '1000031', '1000010']",2025-09-23
user_00402,0,0.0,0,"['1000023', '1000004', '1000015', '1000008', '1000002']",2025-10-30
user_00403,1,0.0,0,"['1000025', '1000011']",2025-01-02
user_00404,0,0.0,0,"['1000011', '1000003', '1000004', '1000021']",2025-01-21
user_00405,0,0.0,0,"['1000031', '1000003']",2025-06-26
user_00406,1,0.0,0,"['1000028', '1000027', '1000014', '1000006']",2025-02-10
user_00407,0,2908.45,1,"['1000026', '1000009', '1000004', '1000008', '1000010', '1000034']",2025-12-03
user_00408,1,0.0,0,"['1000008', '1000005', '1000037']",2025-09-15
user_00409,0,0.0,0,"['1000004', '1000000', '1000030', '1000037']",2025-08-13
user_00410,0,0.0,0,"['1000020', '1000008', '1000012']",2025-08-02
user_00411,0,0.0,0,"['1000029', '1000033', '1000002', '1000032']",2025-06-27
user_00412,1,0.0,0,"['1000017', '1000000', '1000002', '1000036', '1000009']",2025-01-19
user_00413,0,9169.01,1,"['1000022', '1000000', '1000027']",2025-10-09
user_00414,1,0.0,0,"['1000009', '1000035', '1000011', '1000027']",2025-06-24
user_00415,1,0.0,0,"['1000017', '1000011', '1000036']",2025-05-24
user_00416,1,1289.71,1,"['1000009', '1000033', '1000000', '1000019']",2025-06-09
user_00417,0,0.0,0,"['1000034', '1000033', '1000009', '1000027']",2025-06-20
user_00418,1,0.0,0,"['1000006', '1000036', '1000005', '1000001']",2025-12-10
user_00419,0,0.0,0,"['1000026', '1000008', '1000007']",2025-03-13
user_00420,0,0.0,0,"['1000006', '1000038', '1000014', '1000039']",2025-03-06
user_00421,1,0.0,0,"['1000006', '1000008', '1000004', '1000001']",2025-02-15
user_00422,1,0.0,0,"['1000000', '1000009', '1000024', '1000008']",2025-08-15
user_00423,1,1379.46,1,"['1000011', '1000008', '1000026', '1000029']",2025-01-10
user_00424,0,0.0,0,"['1000030', '1000004', '1000009', '1000029', '1000036']",2025-10-17
user_00425,0,0.0,0,"['1000012', '1000009', '1000025']",2025-09-25
user_00426,1,0.0,0,"['1000039', '1000008']",2025-09-16
user_00427,0,0.0,0,"['1000003', '1000030', '1000022', '1000002', '1000006', '1000013']",2025-06-20
user_00428,1,0.0,0,"['1000023', '1000026']",2025-05-30
user_00429,0,0.0,0,"['1000003', '1000004', '1000024', '1000002', '1000009', '1000012']",2025-12-09
user_00430,0,0.0,0,"['1000006', '1000027', '1000001', '1000026']",2025-10-31
user_00431,0,0.0,0,"['1000018', '1000010', '1000032', '1000004', '1000028', '1000003']",2025-03-06
user_00432,0,0.0,0,"['1000039', '1000000', '1000013', '1000003']",2025-04-05
user_00433,0,0.0,0,"['1000008', '1000002', '1000003', '1000001', '1000000']",2025-03-31
user_00434,1,0.0,0,"['1000023', '1000009', '1000000', '1000036']",2025-06-22
user_00435,1,0.0,0,"['1000019', '1000005', '1000008', '1000009']",2025-08-22
user_00436,1,0.0,0,"['1000014', '1000031', '1000015']",2025-03-22
user_00437,0,2803.94,1,"['1000038', '1000023']",2025-01-20
user_00438,0,0.0,0,"['1000039', '1000013', '1000020']",2025-05-21
user_00439,0,3080.82,1,"['1000024', '1000025', '1000000', '1000002', '1000004', '1000005']",2025-07-03
user_00440,0,3021.52,1,"['1000034', '1000023', '1000002']",2025-09-03
user_00441,1,0.0,0,"['1000008', '1000004', '1000029', '1000035', '1000003']",2025-02-15
user_00442,0,0.0,0,"['1000008', '1000037', '1000019', '1000032']",2025-09-09
user_00443,1,0.0,0,"['1000007', '1000004', '1000021']",2025-02-28
user_00444,1,0.0,0,"['1000002', '1000030', '1000025', '1000006', '1000009', '1000027']",2025-04-18
user_00445,0,0.0,0,"['1000036', '1000007']",2025-07-06
user_00446,0,0.0,0,"['1000027', '1000003', '1000034', '1000021']",2025-02-08
user_00447,0,0.0,0,"['1000003', '1000024', '1000023', '1000007']",2025-07-27
user_00448,1,0.0,0,"['1000024', '1000029']",2025-01-15
user_00449,0,0.0,0,"['1000006', '1000004', '1000033']",2025-03-19
user_00450,1,2312.69,1,"['1000017', '1000009', '1000032', '1000002']",2025-07-26
user_00451,0,0.0,0,"['1000028', '1000009']",2025-04-10
user_00452,0,0.0,0,"['1000000', '1000038', '1000026', '1000004', '1000035']",2025-06-07
user_00453,1,0.0,0,"['1000036', '1000028', '1000002', '1000003']",2025-04-14
user_00454,1,0.0,0,"['1000025', '1000034']",2025-07-02
user_00455,1,0.0,0,"['1000004', '1000009', '1000003']",2025-02-21
user_00456,0,5175.83,1,"['1000009', '1000018']",2025-02-26
user_00457,0,0.0,0,"['1000000', '1000018', '1000009', '1000033', '1000003']",2025-12-19
user_00458,0,1126.16,1,"['1000001', '1000009', '1000011', '1000005']",2025-05-02
user_00459,0,803.0,1,"['1000037', '1000005']",2025-09-10
user_00460,0,0.0,0,"['1000005', '1000028', '1000035', '1000012']",2025-01-04
user_00461,1,0.0,0,"['1000000', '1000007', '1000004', '1000010']",2025-02-10
user_00462,0,3759.09,1,"['1000020', '1000007', '1000012', '1000025']",2025-10-15
user_00463,1,0.0,0,"['1000004', '1000003']",2025-05-11
user_00464,0,8708.43,1,"['1000028', '1000000']",2025-04-20
user_00465,0,0.0,0,"['1000003', '1000000', '1000013']",2025-03-05
user_00466,0,0.0,0,"['1000016', '1000011', '1000008', '1000003']",2025-04-08
user_00467,0,4172.6,1,"['1000029', '1000038', '1000012', '1000007']",2025-03-27
user_00468,1,0.0,0,"['1000027', '1000003', '1000006']",2025-10-19
user_00469,0,5638.76,1,"['1000036', '1000003', '1000002']",2025-12-09
user_00470,0,0.0,0,"['1000012', '1000015', '1000003', '1000024']",2025-01-13
user_00471,0,2308.21,1,"['1000004', '1000036']",2025-02-19
user_00472,1,0.0,0,"['1000004', '1000000', '1000014', '1000020']",2025-08-17
user_00473,1,0.0,0,"['1000004', '1000008', '1000003']",2025-11-18
user_00474,1,0.0,0,"['1000008', '1000002', '1000006']",2025-04-26
user_00475,1,0.0,0,"['1000003', '1000028', '1000023', '1000001']",2025-11-04
user_00476,0,500.0,1,"['1000000', '1000004', '1000009']",2025-01-02
user_00477,0,0.0,0,"['1000007', '1000038', '1000027', '1000001']",2025-09-29
user_00478,0,0.0,0,"['1000003', '1000000']",2025-12-11
user_00479,0,0.0,0,"['1000002', '1000011', '1000001']",2025-07-01
user_00480,0,6406.76,1,"['1000001', '1000002', '1000020', '1000000']",2025-08-02
user_00481,1,1041.95,1,"['1000038', '1000007']",2025-04-05
user_00482,0,0.0,0,"['1000006', '1000009', '1000011', '1000008']",2025-10-14
user_00483,1,0.0,0,"['1000009', '1000006', '1000000', '1000020', '1000019']",2025-10-31
user_00484,1,0.0,0,"['1000020', '1000036', '1000009', '1000032', '1000008', '1000018']",2025-11-01
user_00485,0,0.0,0,"['1000004', '1000010', '1000001']",2025-11-01
user_00486,0,0.0,0,"['1000004', '1000027', '1000009']",2025-01-29
user_00487,1,0.0,0,"['1000000', '1000001', '1000035']",2025-07-11
user_00488,0,0.0,0,"['1000037', '1000018', '1000003', '1000007', '1000006']",2025-07-05
user_00489,0,0.0,0,"['1000027', '1000012', '1000026']",2025-01-18
user_00490,0,0.0,0,"['1000007', '1000032', '1000008']",2025-10-20
user_00491,0,0.0,0,"['1000008', '1000009', '1000015', '1000033']",2025-03-12
user_00492,0,0.0,0,"['1000009', '1000035']",2025-06-05
user_00493,1,0.0,0,"['1000007', '1000006', '1000005', '1000000']",2025-01-21
user_00494,0,0.0,0,"['1000030', '1000001', '1000006', '1000005']",2025-10-16
user_00495,0,0.0,0,"['1000024', '1000035', '1000029', '1000006']",2025-03-07
user_00496,0,0.0,0,"['1000009', '1000004', '1000035', '1000002']",2025-07-08
user_00497,0,0.0,0,"['1000037', '1000028', '1000022']",2025-07-05
user_00498,0,5208.69,1,"['1000026', '1000006', '1000005', '1000007']",2025-02-04
user_00499,0,0.0,0,"['1000003', '1000024', '1000009', '1000033']",2025-11-08
user_00500,0,6186.21,1,"['1000032', '1000003']",2025-01-03
user_00501,0,0.0,0,"['1000004', '1000008', '1000002', '1000021', '1000024']",2025-08-27
user_00502,0,2370.66,1,"['1000023', '1000009', '1000030', '1000016', '1000039']",2025-03-04
user_00503,0,0.0,0,"['1000028', '1000023', '1000002', '1000029', '1000006', '1000008']",2025-08-08
user_00504,0,0.0,0,"['1000009', '1000006', '1000002', '1000003']",2025-03-24
user_00505,0,0.0,0,"['1000028', '1000019', '1000036']",2025-10-01
user_00506,1,0.0,0,"['1000029', '1000008', '1000027']",2025-07-25
user_00507,0,0.0,0,"['1000014', '1000005', '1000038']",2025-08-22
user_00508,0,0.0,0,"['1000035', '1000002']",2025-12-27
user_00509,1,0.0,0,"['1000030', '1000001', '1000035']",2025-06-11
user_00510,1,0.0,0,"['1000017', '1000003', '1000029']",2025-10-05
user_00511,0,0.0,0,"['1000010', '1000001']",2025-10-25
user_00512,1,0.0,0,"['1000027', '1000009', '1000023', '1000000', '1000006']",2025-04-29
user_00513,1,0.0,0,"['1000020', '1000004']",2025-04-24
user_00514,1,0.0,0,"['1000009', '1000035', '1000029', '1000013']",2025-09-15
user_00515,1,0.0,0,"['1000014', '1000033', '1000031', '1000001', '1000009']",2025-12-05
user_00516,1,0.0,0,"['1000003', '1000001', '1000005', '1000016']",2025-01-06
user_00517,0,11111.73,1,"['1000027', '1000034', '1000008']",2025-02-12
user_00518,1,0.0,0,"['1000008', '1000003', '1000002', '1000038']",2025-03-03
user_00519,0,0.0,0,"['1000002', '1000025', '1000006', '1000012', '1000032']",2025-08-21
user_00520,0,0.0,0,"['1000036', '1000004', '1000034', '1000005', '1000028']",2025-06-03
user_00521,0,0.0,0,"['1000000', '1000012', '1000023']",2025-07-02
user_00522,1,0.0,0,"['1000030', '1000005']",2025-04-26
user_00523,0,0.0,0,"['1000031', '1000006', '1000004', '1000000']",2025-06-05
user_00524,1,0.0,0,"['1000004', '1000002', '1000020']",2025-10-10
user_00525,0,0.0,0,"['1000002', '1000015', '1000022', '1000005', '1000007']",2025-06-06
user_00526,0,0.0,0,"['1000018', '1000036', '1000039', '1000007']",2025-05-24
user_00527,0,2477.36,1,"['1000036', '1000016', '1000034', '1000000', '1000002']",2025-01-16
user_00528,0,0.0,0,"['1000028', '1000002', '1000003', '1000015', '1000037', '1000014']",2025-05-19
user_00529,1,0.0,0,"['1000023', '1000003', '1000034', '1000001']",2025-10-02
user_00530,0,0.0,0,"['1000005', '1000009', '1000004', '1000019', '1000020', '1000000']",2025-02-20
user_00531,0,0.0,0,"['1000001', '1000000', '1000034', '1000017']",2025-05-09
user_00532,0,0.0,0,"['1000002', '1000001', '1000029']",2025-04-15
user_00533,0,0.0,0,"['1000028', '1000035', '1000003', '1000011', '1000002']",2025-06-23
user_00534,1,0.0,0,"['1000027', '1000008', '1000021', '1000000']",2025-10-27
user_00535,1,0.0,0,"['1000026', '1000004', '1000030', '1000003', '1000027', '1000002']",2025-11-06
user_00536,0,0.0,0,"['1000019', '1000026', '1000007']",2025-05-21
user_00537,1,0.0,0,"['1000004', '1000006', '1000005']",2025-07-30
user_00538,1,0.0,0,"['1000017', '1000000', '1000005', '1000004', '1000024']",2025-10-26
user_00539,0,982.13,1,"['1000000', '1000035']",2025-11-07
user_00540,0,0.0,0,"['1000025', '1000008', '1000031', '1000017']",2025-08-08
user_00541,0,0.0,0,"['1000014', '1000006', '1000019', '1000002']",2025-02-20
user_00542,0,0.0,0,"['1000011', '1000002', '1000008']",2025-05-18
user_00543,0,0.0,0,"['1000016', '1000003', '1000004']",2025-04-13
user_00544,1,0.0,0,"['1000028', '1000005', '1000001', '1000006', '1000036']",2025-09-06
user_00545,0,0.0,0,"['1000021', '1000014']",2025-03-25
user_00546,0,0.0,0,"['1000030', '1000019', '1000028', '1000032']",2025-01-13
user_00547,1,0.0,0,"['1000017', '1000005', '1000000', '1000002']",2025-11-20
user_00548,0,0.0,0,"['1000010', '1000038', '1000025', '1000026']",2025-02-10
user_00549,0,0.0,0,"['1000019', '1000034', '1000024']",2025-10-13
user_00550,0,0.0,0,"['1000005', '1000009']",2025-12-15
user_00551,1,1937.4,1,"['1000008', '1000003', '1000004', '1000005', '1000006']",2025-11-01
user_00552,1,0.0,0,"['1000034', '1000006']",2025-06-28
user_00553,0,7397.67,1,"['1000029', '1000001', '1000038']",2025-07-27
user_00554,1,0.0,0,"['1000025', '1000034', '1000011', '1000018', '1000007', '1000008']",2025-09-20
user_00555,1,0.0,0,"['1000025', '1000000', '1000032']",2025-03-22
user_00556,1,0.0,0,"['1000002', '1000023', '1000003']",2025-06-04
user_00557,0,0.0,0,"['1000007', '1000005', '1000009', '1000029', '1000032', '1000004']",2025-05-18
user_00558,0,0.0,0,"['1000006', '1000030']",2025-04-10
user_00559,0,1774.0,1,"['1000001', '1000002', '1000009']",2025-07-20
user_00560,1,0.0,0,"['1000027', '1000006', '1000001']",2025-06-03
user_00561,1,0.0,0,"['1000038', '1000036', '1000019', '1000020', '1000016']",2025-01-07
user_00562,0,5692.68,1,"['1000027', '1000009', '1000004', '1000029', '1000021']",2025-02-03
user_00563,0,2781.29,1,"['1000005', '1000017', '1000028', '1000026', '1000001']",2025-08-22
user_00564,0,0.0,0,"['1000017', '1000039', '1000031', '1000032', '1000020', '1000009']",2025-07-21
user_00565,0,0.0,0,"['1000020', '1000006']",2025-11-09
user_00566,0,0.0,0,"['1000013', '1000012', '1000008', '1000006']",2025-01-27
user_00567,1,0.0,0,"['1000006', '1000004']",2025-04-29
user_00568,0,5063.08,1,"['1000008', '1000002', '1000034', '1000001', '1000030', '1000004']",2025-05-22
user_00569,0,0.0,0,"['1000031', '1000023', '1000035', '1000032', '1000022', '1000003']",2025-09-06
user_00570,1,0.0,0,"['1000012', '1000006', '1000033']",2025-06-09
user_00571,0,7502.29,1,"['1000032', '1000006', '1000020', '1000016', '1000011']",2025-06-26
user_00572,0,0.0,0,"['1000032', '1000004', '1000027', '1000021']",2025-12-02
user_00573,0,0.0,0,"['1000005', '1000008']",2025-01-02
user_00574,0,0.0,0,"['1000001', '1000015', '1000033', '1000002']",2025-11-23
user_00575,0,2974.65,1,"['1000002', '1000009', '1000005', '1000018', '1000008', '1000032']",2025-04-14
user_00576,0,0.0,0,"['1000008', '1000016', '1000007']",2025-01-15
user_00577,0,0.0,0,"['1000005', '1000009']",2025-07-12
user_00578,0,0.0,0,"['1000023', '1000037', '1000000', '1000011', '1000018', '1000001']",2025-03-19
user_00579,1,0.0,0,"['1000029', '1000005', '1000032']",2025-09-22
user_00580,0,0.0,0,"['1000013', '1000003', '1000024']",2025-10-05
user_00581,0,0.0,0,"['1000003', '1000023', '1000028', '1000014']",2025-05-27
user_00582,1,0.0,0,"['1000005', '1000008', '1000011', '1000019']",2025-10-12
user_00583,0,0.0,0,"['1000018', '1000008', '1000025']",2025-03-09
user_00584,0,0.0,0,"['1000026', '1000021']",2025-05-03
user_00585,0,0.0,0,"['1000005', '1000009', '1000008', '1000029', '1000028']",2025-01-23
user_00586,1,0.0,0,"['1000031', '1000004', '1000024', '1000032']",2025-08-23
user_00587,1,0.0,0,"['1000003', '1000000', '1000002', '1000016']",2025-09-18
user_00588,1,0.0,0,"['1000008', '1000003', '1000011', '1000027', '1000031']",2025-10-06
user_00589,1,0.0,0,"['1000025', '1000033']",2025-05-14
user_00590,0,0.0,0,"['1000016', '1000030', '1000008', '1000031', '1000033']",2025-11-02
user_00591,0,0.0,0,"['1000021', '1000008', '1000005', '1000006', '1000002']",2025-08-25
user_00592,1,0.0,0,"['1000000', '1000008', '1000032', '1000018', '1000030', '1000009']",2025-07-29
user_00593,0,1622.47,1,"['1000004', '1000005', '1000031']",2025-03-22
user_00594,1,0.0,0,"['1000002', '1000021', '1000004']",2025-11-04
user_00595,1,0.0,0,"['1000007', '1000000', '1000009', '1000002']",2025-10-03
user_00596,0,0.0,0,"['1000031', '1000001', '1000005', '1000000', '1000039', '1000018']",2025-11-16
user_00597,0,0.0,0,"['1000018', '1000011', '1000032', '1000002', '1000027', '1000028']",2025-05-06
user_00598,0,0.0,0,"['1000000', '1000002', '1000012']",2025-07-21
user_00599,0,0.0,0,"['1000001', '1000005', '1000008', '1000003']",2025-01-20
user_00600,0,0.0,0,"['1000022', '1000009', '1000018']",2025-08-07
user_00601,0,5018.02,1,"['1000009', '1000008', '1000033', '1000006']",2025-07-06
